Rank	Hole Cards	Overall	WinHi %	TieHi %	WinLo %	TieLo %	Occur %	Cumul %
1451	Ax 9y 6x 3y	16.0963	10.7732	1.7295	11.9998	10.3054	0.0044	8.7072
1452	Ax K- 8x 2x	16.0937	8.8316	1.6866	12.7969	11.2201	0.0044	8.7117
1453	Kx K- 3x 2-	16.0932	12.7032	0.387	8.7571	8.3084	0.0088	8.7205
1454	Ax 8y 7y 2x	16.0856	10.6593	1.8914	12.1375	10.6495	0.0044	8.7249
1455	Ax Q- 7x 2x	16.0844	8.4751	1.5719	13.189	11.5938	0.0044	8.7294
1456	Ax J- 7x 2x	16.081	8.3921	1.7667	13.2041	11.6108	0.0044	8.7338
1457	Ax A- 7x 5-	16.0787	15.8274	1.2387	8.0266	4.8603	0.0088	8.7427
1458	Ax Qx 8x 2-	16.0752	8.744	1.7989	12.9024	11.3189	0.0044	8.7471
1459	A- T- 2- 2-	16.075	5.813	1.1017	18.1945	9.706	0.0044	8.7515
1460	Ax 6x 5y 4y	16.0726	11.4257	2.7163	11.6828	10.1266	0.0044	8.756
1461	A- Jx 6x 2x	16.0678	6.6543	1.6522	15.2027	12.8756	0.0044	8.7604
1462	Ax Ty 7x 3y	16.0675	11.6018	2.4216	10.1618	9.1339	0.0044	8.7648
1463	A- Kx Jx 3x	16.063	9.9511	2.83	10.5362	9.4334	0.0044	8.7693
1464	Ax 9x 8- 2-	16.063	9.8732	1.9779	12.7684	11.3175	0.0088	8.7781
1465	Ax T- 6- 3x	16.0628	9.8738	2.2647	11.9091	10.3825	0.0088	8.787
1466	5x 4y 3x 2y	16.0561	6.2379	2.3621	16.6965	14.3501	0.0044	8.7914
1467	Ax 5- 4x 4-	16.0557	11.2862	1.2327	13.297	7.5626	0.0088	8.8003
1468	A- A- 6- 4-	16.0549	11.1004	1.0838	13.2286	7.267	0.0044	8.8047
1469	Ax J- 6- 3x	16.0534	9.82	2.0555	12.0069	10.344	0.0088	8.8136
1470	Ax J- 6x 3-	16.0517	9.8979	2.043	11.9441	10.2934	0.0088	8.8225
1471	Ax T- 9x 3-	16.0483	10.8763	2.94	10.5841	9.4162	0.0088	8.8313
1472	Ax Qx Jx 3x	16.0443	9.6487	3.1862	10.6954	9.415	0.0014	8.8328
1473	Ax A- 7- 5x	16.0421	15.7742	1.2361	8.0539	4.8147	0.0088	8.8417
1474	Ax Jx J- 4-	16.0418	13.6057	1.0196	7.5011	7.0328	0.0088	8.8506
1475	5x 4x 3y 2y	16.0392	6.2686	2.32	16.6499	14.3003	0.0044	8.855
1476	Ax Qx 6- 3-	16.0373	9.9851	2.1104	11.9827	10.3907	0.0088	8.8638
1477	Ax Kx Ty 4y	16.0365	13.0981	2.8044	7.5143	6.9933	0.0044	8.8683
1478	A- Qx T- 3x	16.0352	9.7482	3.2224	10.4918	9.4719	0.0088	8.8771
1479	Ax 9- 9- 3x	16.0316	11.4044	0.3355	10.5967	9.5281	0.0044	8.8816
1480	Ax Ay 9x 6y	16.0228	19.4184	0.7238	4.4159	2.8468	0.0044	8.886
1481	A- Tx 6x 2-	16.0178	6.5944	1.9027	15.1728	12.8128	0.0088	8.8949
1482	Ax T- 5x 4-	16.0117	10.4275	2.7989	11.2693	9.8059	0.0088	8.9037
1483	A- Qx Tx 3-	16.0092	9.8046	3.1857	10.5124	9.4911	0.0088	8.9126
1484	5x 4y 3y 2x	16.0082	6.2155	2.2964	16.6735	14.272	0.0044	8.917
1485	Ax Tx 9- 3-	16.0062	10.7883	2.9532	10.5824	9.4722	0.0088	8.9259
1486	Qx Qy Tx Ty	16.0036	21.0287	1.0459	0.0	0.0	0.0022	8.9281
1487	A- Kx 7- 2x	16.0003	8.6007	1.6697	13.2107	11.5801	0.0088	8.9369
1488	Ax 5x 4- 4-	15.9944	11.169	1.2598	13.3381	7.5479	0.0044	8.9414
1489	Ax 7x 5x 3-	15.9944	9.13	2.3574	13.7216	11.5918	0.0044	8.9458
1490	Ax Kx Qx 3x	15.9902	9.7457	2.8457	10.5574	9.4326	0.0014	8.9473
1491	Ax Jx 5- 4-	15.9879	10.5718	2.8076	11.3313	9.7635	0.0088	8.9562
1492	Ax 9x 7- 2-	15.9877	9.4844	1.6745	13.1753	11.5761	0.0088	8.965
1493	A- Tx 6- 2x	15.9827	6.5092	1.8803	15.2348	12.8433	0.0088	8.9739
1494	Ax Ay 7x 7y	15.9823	22.3083	0.0205	1.3928	0.5613	0.0022	8.9761
1495	A- Tx 6x 2x	15.9808	6.4981	1.8517	15.2806	12.8381	0.0044	8.9805
1496	Ax Qy 6y 4x	15.9783	12.892	2.4302	8.9463	7.9653	0.0044	8.985
1497	A- A- 8- 3-	15.9769	10.4333	0.2636	13.9457	7.6793	0.0044	8.9894
1498	Ax 6x 6y 3y	15.9584	11.676	0.6786	11.8701	9.2358	0.0044	8.9938
1499	Ax Jx Tx 3x	15.9538	9.8135	3.5125	10.4551	9.3124	0.0014	8.9953
1500	Ax Kx K- 5-	15.9508	15.7412	1.035	4.8353	4.8581	0.0088	9.0042
1501	Ax Jx 7- 2x	15.9501	8.4177	1.7553	13.2266	11.5566	0.0044	9.0086
1502	Ax Qy 4x 4y	15.9481	13.4546	1.3057	9.7715	5.4842	0.0044	9.0131
1503	A- 9- 4x 3x	15.9477	5.4261	1.4388	17.0476	14.3266	0.0088	9.0219
1504	Ax T- 5- 4x	15.9477	10.4019	2.7638	11.2225	9.8044	0.0088	9.0308
1505	Ax Qx 8- 2x	15.9466	8.6453	1.8139	12.8278	11.2336	0.0044	9.0352
1506	A- Qx Jx 3x	15.9457	9.5762	3.2106	10.5259	9.4862	0.0044	9.0396
1507	Ax 6x 5x 3x	15.9414	8.0212	2.3412	14.7021	12.4239	0.0014	9.0411
1508	Kx Ky 4x 3y	15.9388	16.4862	0.8094	5.0629	5.4061	0.0044	9.0456
1509	A- 7x 5x 2-	15.9359	5.9303	1.9195	16.9579	13.994	0.0088	9.0544
1510	Ax J- 9- 3x	15.9349	10.5306	2.5079	10.5307	9.4512	0.0088	9.0633
1511	Ax 9x 9- 3-	15.9343	11.5368	0.3117	10.5562	9.4868	0.0088	9.0721
1512	Ax 8y 7x 2y	15.9337	10.4591	1.8913	12.0625	10.72	0.0044	9.0766
1513	Ax Qx 7- 2x	15.9326	8.3768	1.583	13.2992	11.5749	0.0044	9.081
1514	Ax Kx 3x 3-	15.9313	9.6699	1.2906	13.8119	7.4995	0.0044	9.0855
1515	A- J- 9x 2x	15.9284	7.0662	2.42	13.888	12.1299	0.0088	9.0943
1516	4x 3x 3y 2y	15.9265	6.8063	0.788	17.8095	10.317	0.0044	9.0987
1517	A- K- 5x 3x	15.9219	6.9578	2.5783	14.5212	12.1927	0.0088	9.1076
1518	Ax Kx 8- 2x	15.9162	8.7536	1.6776	12.7816	11.3795	0.0044	9.1121
1519	Ax Qx 7x 2-	15.9159	8.4407	1.5834	13.2118	11.5171	0.0044	9.1165
1520	A- Kx 3x 3-	15.915	9.7495	1.3217	13.805	7.4834	0.0088	9.1254
1521	Ax Tx 6- 3-	15.9081	9.9353	2.2294	11.8939	10.3735	0.0088	9.1342
1522	Ax Kx 8x 2-	15.9038	8.8091	1.6625	12.7497	11.2385	0.0044	9.1387
1523	Ax 7- 5x 3x	15.8941	8.9174	2.3271	13.7911	11.5676	0.0044	9.1431
1524	Ax 9y 5y 4x	15.8937	11.1846	2.092	11.2796	9.7696	0.0044	9.1475
1525	A- Tx 5x 3-	15.8934	7.0958	2.433	14.5205	12.2289	0.0088	9.1564
1526	Ax Tx 8x 2x	15.891	8.2695	2.5252	12.9205	11.262	0.0014	9.1579
1527	Ax 9y 5x 4y	15.8889	11.1616	2.0506	11.2882	9.7036	0.0044	9.1623
1528	Ax 8x 7y 2y	15.8867	10.3792	1.8945	12.0997	10.7862	0.0044	9.1667
1529	Ax Ay Jx Ty	15.8861	21.9383	2.4315	0.0	0.0	0.0044	9.1712
1530	Ax Qx 3x 3-	15.8825	9.6087	1.2576	13.8453	7.4908	0.0044	9.1756
1531	A- Q- Jx 3x	15.8803	9.3327	3.2466	10.5613	9.4684	0.0088	9.1845
1532	Ax Qx Tx 3x	15.8796	9.6105	3.0685	10.5994	9.4684	0.0014	9.1859
1533	Ax Jx 6- 3-	15.8785	9.8343	2.0393	11.9554	10.3662	0.0088	9.1948
1534	A- Kx 8x 2-	15.8773	8.8142	1.677	12.8003	11.361	0.0088	9.2036
1535	A- Tx 5- 3x	15.8748	7.0267	2.4346	14.5688	12.1972	0.0088	9.2125
1536	A- 5x 3x 3-	15.872	7.05	0.9607	17.7272	9.5817	0.0088	9.2214
1537	Ax 7x 5- 3x	15.8686	8.9824	2.3575	13.652	11.6173	0.0044	9.2258
1538	A- Jx Tx 3-	15.867	9.4467	3.5673	10.5759	9.468	0.0088	9.2347
1539	A- Kx Tx 3x	15.8629	9.6889	2.7791	10.4865	9.4879	0.0044	9.2391
1540	A- K- 6x 2x	15.862	6.1225	1.8065	15.2604	12.8792	0.0088	9.2479
1541	A- Kx 8- 2x	15.8619	8.8014	1.6742	12.8044	11.3594	0.0088	9.2568
1542	Ax Ky Qy 5x	15.8603	15.5407	2.9348	4.878	4.8639	0.0044	9.2612
1543	Ax 7x 6x 2-	15.8575	8.3366	1.7725	14.238	12.1246	0.0044	9.2657
1544	A- Jx T- 3x	15.853	9.3634	3.6075	10.5683	9.4415	0.0088	9.2745
1545	A- Tx 5x 3x	15.8403	7.0266	2.4543	14.495	12.2509	0.0044	9.279
1546	A- 8x 5x 2-	15.8396	5.951	1.7683	16.7925	13.8616	0.0088	9.2878
1547	Ax Kx Jx 3x	15.8352	9.5311	2.7204	10.6002	9.4514	0.0014	9.2893
1548	A- 7x 5- 2x	15.8344	5.7992	1.9204	16.8741	14.0004	0.0088	9.2982
1549	A- 8x 5x 2x	15.8342	6.0096	1.7335	16.7037	13.8569	0.0044	9.3026
1550	Ax Kx Ky Qy	15.8288	20.422	1.6006	0.0	0.0	0.0044	9.307
1551	Ax 5x 5- 4-	15.8245	11.3271	1.2785	12.3069	8.5227	0.0088	9.3159
1552	Ax K- 5x 4x	15.818	9.9156	2.8985	11.2608	9.7755	0.0044	9.3203
1553	Ax 7x 6- 2x	15.8135	8.2825	1.7781	14.2603	12.1309	0.0044	9.3247
1554	Ax Tx 5- 4-	15.811	10.424	2.8028	11.2364	9.7612	0.0088	9.3336
1555	A- A- A- 3-	15.8103	5.4677	0.0851	21.442	5.4369	0.0014	9.3351
1556	Ax A- Qx Q-	15.807	21.4984	0.487	0.0	0.0	0.0088	9.3439
1557	Ax Kx Ky Jy	15.8057	20.3953	1.5697	0.0	0.0	0.0044	9.3484
1558	A- 6- 4- 3-	15.7991	5.2813	2.1091	17.3081	14.5421	0.0088	9.3573
1559	4x 3y 2x 2y	15.7941	6.6306	0.7757	17.7781	10.3389	0.0044	9.3617
1560	A- 8x 5- 2x	15.7909	5.8418	1.7668	16.7868	13.8722	0.0088	9.3706
1561	Ax 9x 6x 2x	15.7885	7.1044	1.3923	15.1804	12.8259	0.0014	9.372
1562	Ax J- 9x 3-	15.7882	10.5353	2.499	10.5723	9.449	0.0088	9.3809
1563	Kx 4- 3x 2-	15.7875	7.5933	1.4775	14.6489	12.8919	0.0088	9.3898
1564	Ax 7- 6x 2x	15.7852	8.1686	1.787	14.3168	12.1825	0.0044	9.3942
1565	Ax 5- 5- 4x	15.7811	11.2725	1.2629	12.3257	8.5328	0.0044	9.3986
1566	Ax 8x 6x 2-	15.7766	8.3235	1.7125	14.0622	12.0906	0.0044	9.4031
1567	Ax Jx 9- 3-	15.7739	10.5518	2.517	10.4753	9.4728	0.0088	9.4119
1568	A- Qx Tx 3x	15.7714	9.3815	3.136	10.5538	9.491	0.0044	9.4163
1569	Ax Q- 9- 3x	15.7705	10.2543	2.118	10.6015	9.4168	0.0088	9.4252
1570	A- 7- 5x 2x	15.7649	5.701	1.9047	16.9364	14.0159	0.0088	9.4341
1571	A- Q- 9x 2x	15.7645	6.8358	1.9997	13.9048	12.1499	0.0088	9.443
1572	Ax 6x 3x 3-	15.7642	9.0101	0.6103	15.2851	8.1979	0.0044	9.4474
1573	Kx 4- 3- 2x	15.7638	7.56	1.4623	14.6429	12.9022	0.0088	9.4563
1574	Ax K- 6x 3x	15.7609	9.2103	2.1555	11.9511	10.2727	0.0044	9.4607
1575	Ax Jx 3x 3-	15.7597	9.478	1.2225	13.8475	7.4802	0.0044	9.4651
1576	Ax Tx 8y 3y	15.7586	11.3671	2.5782	9.8298	8.9157	0.0044	9.4696
1577	Ax 8x 6- 2x	15.7539	8.315	1.7521	14.0883	11.9938	0.0044	9.474
1578	Kx 4x 3- 2-	15.7488	7.5521	1.4568	14.6604	12.8772	0.0088	9.4828
1579	Ax 9x 6y 3y	15.7437	10.4966	1.8023	11.8952	10.4295	0.0044	9.4872
1580	Ax A- Kx 5x	15.7395	14.8825	0.9698	7.9065	4.7245	0.0044	9.4917
1581	A- A- Q- 4-	15.7303	11.535	0.9655	11.4391	6.3979	0.0044	9.4961
1582	A- 9x 2x 2-	15.7262	6.2527	0.29	18.1527	9.6386	0.0088	9.505
1583	A- A- K- 4-	15.7233	11.5943	0.9635	11.3583	6.4106	0.0044	9.5094
1584	5x 4x 3x 2-	15.723	5.612	2.3308	16.7935	14.3232	0.0044	9.5139
1585	Ax A- Tx 5x	15.7208	14.9771	0.9056	7.9002	4.7691	0.0044	9.5183
1586	Ax Ay Qx Jy	15.7184	21.6142	2.0439	0.0	0.0	0.0044	9.5227
1587	Ax 9x 5x 3x	15.7181	7.5385	1.8314	14.6295	12.2042	0.0014	9.5242
1588	Ax A- Qx 5x	15.7096	14.8711	0.926	7.9444	4.735	0.0044	9.5286
1589	Ax Ky 9y 4x	15.707	13.7133	1.8442	7.5401	7.023	0.0044	9.5331
1590	Kx K- 3x 2x	15.7021	11.9512	0.3885	8.7657	8.3708	0.0044	9.5375
1591	A- K- 9x 2x	15.7017	6.7581	1.7019	13.8946	12.1247	0.0088	9.5464
1592	Ax Ky 7y 4x	15.7005	14.0685	2.3694	7.4113	6.9058	0.0044	9.5508
1593	A- 6- 2- 2-	15.6983	5.075	0.3367	19.6038	10.4022	0.0044	9.5552
1594	Ax Ay Qx Ty	15.6959	21.6548	2.012	0.0	0.0	0.0044	9.5597
1595	Ax Ky 7x 4y	15.6903	14.1077	2.3306	7.3606	6.8284	0.0044	9.5641
1596	A- Qx Q- 4x	15.6894	12.6918	1.0062	7.549	7.0411	0.0088	9.573
1597	A- K- Jx 3x	15.6892	9.1891	2.831	10.5028	9.5003	0.0088	9.5818
1598	A- Q- 5x 3x	15.6846	6.6763	2.5622	14.4683	12.2533	0.0088	9.5907
1599	5x 4x 3- 2x	15.6845	5.6048	2.3794	16.7277	14.2594	0.0044	9.5951
1600	Ax 6- 5x 4-	15.6833	10.7461	2.7777	11.7058	10.1801	0.0088	9.604
1601	Ax Ky Qx 5y	15.6786	15.4629	2.9055	4.8005	4.8387	0.0044	9.6084
1602	Ax Kx Ky Ty	15.6773	20.2654	1.5114	0.0	0.0	0.0044	9.6128
1603	5- 4x 3x 2x	15.6767	5.6255	2.2666	16.7148	14.293	0.0044	9.6173
1604	Ax 8- 6x 2x	15.6766	8.2077	1.7136	14.0978	12.0158	0.0044	9.6217
1605	A- Kx 7x 2x	15.6759	7.9995	1.6519	13.1808	11.6411	0.0044	9.6262
1606	5x 4x 3- 2-	15.6754	5.661	2.3925	16.7062	14.3349	0.0088	9.635
1607	Ax 7y 3x 3y	15.6723	10.8005	0.5383	13.2354	7.2996	0.0044	9.6395
1608	Ax Kx 5x 4-	15.6647	9.8987	2.9106	11.2801	9.6855	0.0044	9.6439
1609	Ax Kx Tx 3x	15.6642	9.321	2.6719	10.6087	9.484	0.0014	9.6454
1610	Ax Jx 8x 2x	15.6642	7.9621	2.1324	12.82	11.421	0.0014	9.6468
1611	Ax K- 9- 3x	15.6588	10.1412	1.7996	10.5052	9.4629	0.0088	9.6557
1612	Qx 4x 3y 2y	15.655	7.3212	1.4048	14.7463	12.8762	0.0044	9.6601
1613	A- Jx Tx 3x	15.6549	9.1555	3.5637	10.4926	9.509	0.0044	9.6646
1614	A- A- J- 4-	15.6511	11.5	0.9583	11.3496	6.4742	0.0044	9.669
1615	Ax 6- 5- 4x	15.6481	10.6751	2.8203	11.7365	10.1742	0.0088	9.6779
1616	Ax Kx 5- 4x	15.6415	9.922	2.8591	11.2505	9.742	0.0044	9.6823
1617	Ax Qx 9- 3-	15.6409	10.2753	2.1255	10.6206	9.4243	0.0088	9.6912
1618	A- A- T- 4-	15.6399	11.5428	0.9215	11.3906	6.4745	0.0044	9.6956
1619	Ax 6x 5- 4-	15.6393	10.6939	2.7884	11.6618	10.2111	0.0088	9.7045
1620	5- 4x 3- 2x	15.6342	5.5668	2.3907	16.7228	14.3493	0.0088	9.7133
1621	5x 4x 3x 2x	15.6306	5.5824	2.1613	16.7333	14.1607	0.0014	9.7148
1622	Ax 8x 5- 3x	15.6293	8.6572	2.0026	13.6653	11.5629	0.0044	9.7192
1623	Ax Ky 9x 4y	15.629	13.6818	1.8761	7.5366	7.0098	0.0044	9.7237
1624	Ax 8x 5x 3-	15.6258	8.6776	2.037	13.5507	11.6491	0.0044	9.7281
1625	Ax Q- 6x 3x	15.6239	8.9898	2.1093	12.0152	10.3274	0.0044	9.7325
1626	Kx K- Jx J-	15.62	19.9559	0.7659	0.0	0.0	0.0088	9.7414
1627	Ax Kx 6x 3-	15.6156	9.1816	2.1341	12.0478	10.3238	0.0044	9.7459
1628	Ax 7y 5y 4x	15.6148	11.5643	2.7094	10.8415	9.3959	0.0044	9.7503
1629	5x 4- 3x 2-	15.6134	5.5583	2.4052	16.7132	14.2995	0.0088	9.7591
1630	Qx 4y 3y 2x	15.6063	7.2767	1.3926	14.6865	12.9013	0.0044	9.7636
1631	Ax Jx 8y 3y	15.6023	11.1872	2.2229	9.7839	8.9461	0.0044	9.768
1632	5x 4- 3x 2x	15.602	5.5959	2.2858	16.6539	14.2561	0.0044	9.7724
1633	Ax Q- 9x 3-	15.6001	10.3023	2.0833	10.5282	9.4895	0.0088	9.7813
1634	Ax 8- 5x 3x	15.5999	8.6398	2.0771	13.5802	11.5766	0.0044	9.7857
1635	Ax Tx 3x 3-	15.5994	9.3448	1.1896	13.7187	7.4725	0.0044	9.7902
1636	A- Q- 6x 2x	15.5982	5.8915	1.7275	15.186	12.8402	0.0088	9.799
1637	Ax A- Jx 5x	15.5968	14.7697	0.9171	7.8879	4.7403	0.0044	9.8034
1638	A- Kx 5- 4x	15.5935	9.9004	2.8948	11.2901	9.8144	0.0088	9.8123
1639	A- Tx T- 3x	15.593	9.7759	0.9592	10.5597	9.4848	0.0088	9.8212
1640	Qx 4y 3x 2y	15.5894	7.2297	1.4043	14.6855	12.9262	0.0044	9.8256
1641	Ax Tx 7y 3y	15.5891	10.9915	2.4608	10.193	9.1816	0.0044	9.8301
1642	Ax Jy 6y 4x	15.5882	12.1852	2.4238	9.0261	8.06	0.0044	9.8345
1643	Ax J- T- 4x	15.5869	12.0186	3.6793	7.4809	7.0097	0.0088	9.8434
1644	5x 4- 3- 2x	15.5811	5.5231	2.389	16.7064	14.2415	0.0088	9.8522
1645	5- 4x 3x 2-	15.5731	5.5439	2.3626	16.6685	14.3145	0.0088	9.8611
1646	Ax K- Q- 4x	15.5725	11.9886	2.9368	7.5146	7.032	0.0088	9.87
1647	A- Kx 5x 4-	15.572	9.9047	2.923	11.2058	9.8021	0.0088	9.8788
1648	Ax K- 9x 3-	15.571	10.2179	1.819	10.5663	9.4961	0.0088	9.8877
1649	A- J- Tx 3x	15.5708	8.9157	3.5858	10.5396	9.4339	0.0088	9.8966
1650	A- 7x 4x 3x	15.57	6.1096	1.8909	16.1879	13.6362	0.0044	9.901
1651	A- 8- 5x 2x	15.5696	5.616	1.7747	16.7326	13.8676	0.0088	9.9099
1652	Ax Ay 9x 9y	15.5688	22.7559	0.0272	0.0	0.0	0.0022	9.9121
1653	Ax Kx 6- 3x	15.5677	9.1437	2.1515	11.9903	10.3714	0.0044	9.9165
1654	Ax Ky Jy 5x	15.5629	15.2464	2.8468	4.8476	4.8621	0.0044	9.921
1655	Ax 7x 7- 2-	15.5606	10.5786	0.2762	12.0702	10.4812	0.0088	9.9298
1656	Ax 8x 8- 2-	15.5605	11.0463	0.224	11.594	10.3959	0.0088	9.9387
1657	Ax 7y 5x 4y	15.5589	11.5573	2.6687	10.7494	9.4119	0.0044	9.9431
1658	Ax Q- J- 4x	15.5584	11.9709	3.3013	7.4795	7.0137	0.0088	9.952
1659	4x 3x 3- 2x	15.5553	6.1573	0.794	17.8817	10.2769	0.0044	9.9564
1660	A- A- Kx 5x	15.5548	14.7989	1.0141	7.8667	4.7507	0.0044	9.9608
1661	Ax Ay Kx Qy	15.5474	21.377	1.6595	0.0	0.0	0.0044	9.9653
1662	Ax Kx 7x 2x	15.5462	7.7102	1.6284	13.2707	11.5515	0.0014	9.9668
1663	Ax A- 8x 5-	15.544	15.5647	0.8825	7.5039	4.5587	0.0088	9.9756
1664	Ax A- 8- 5x	15.5424	15.5556	0.893	7.5307	4.6321	0.0088	9.9845
1665	Ax 9- 8x 2x	15.5419	8.6935	1.9507	12.7421	11.3397	0.0044	9.9889
1666	4x 4y 3x 2y	15.541	6.9211	0.8663	16.4543	11.2725	0.0044	9.9933
1667	5- 4- 3x 2x	15.5301	5.4453	2.3543	16.6954	14.3376	0.0088	10.0022
1668	Ax 7x 5y 4y	15.5288	11.4501	2.7069	10.9129	9.3618	0.0044	10.0066
1669	Ax Q- 5x 4x	15.5241	9.5902	2.8175	11.233	9.7868	0.0044	10.011
1670	Ax Ky Jx 5y	15.5236	15.2947	2.8384	4.84	4.8329	0.0044	10.0155
1671	A- Kx 6- 3x	15.5235	9.1987	2.1572	11.933	10.3418	0.0088	10.0243
1672	A- 9- 4- 3-	15.5209	4.6943	1.4705	17.124	14.2892	0.0088	10.0332
1673	Ax 7y 6y 3x	15.5145	10.8862	2.1537	11.328	9.8104	0.0044	10.0376
1674	Ax 9- 7x 2x	15.5138	8.3787	1.6829	13.2437	11.5408	0.0044	10.0421
1675	A- 7x 4x 3-	15.5117	6.0091	1.9102	16.1954	13.6601	0.0088	10.0509
1676	Ax 8y 6y 3x	15.5082	10.8197	1.9113	11.2705	9.793	0.0044	10.0554
1677	A- J- 5x 3x	15.5076	6.4686	2.4758	14.4915	12.2224	0.0088	10.0642
1678	Ax Tx 7x 2x	15.5053	7.5828	2.1227	13.2564	11.6686	0.0014	10.0657
1679	Ax Kx 7y 3y	15.4904	10.9289	1.9612	10.2278	9.0842	0.0044	10.0701
1680	Ax Ky Qx Qy	15.49	19.9981	1.63	0.0	0.0	0.0044	10.0746
1681	Ax Qx 5x 4-	15.4867	9.6565	2.8364	11.3338	9.8185	0.0044	10.079
1682	A- Kx 6x 3-	15.4829	9.1689	2.1727	11.8639	10.365	0.0088	10.0879
1683	Ax Qx 8x 2x	15.4811	7.8413	1.7988	12.7628	11.3587	0.0014	10.0893
1684	A- Qx 8x 2-	15.481	7.941	1.8461	12.7463	11.3511	0.0088	10.0982
1685	Ax Ky Ty 5x	15.4802	15.1268	2.8385	4.8944	4.8339	0.0044	10.1026
1686	A- T- 6x 2x	15.4791	5.7289	1.87	15.2468	12.8175	0.0088	10.1115
1687	Ax K- Qx 4-	15.4712	12.0463	2.95	7.5432	7.0115	0.0088	10.1204
1688	Ax 7y 6x 3y	15.471	10.8428	2.1753	11.2522	9.9118	0.0044	10.1248
1689	Ax Jy 6x 4y	15.4698	12.1608	2.3588	8.9053	8.0723	0.0044	10.1292
1690	A- 9- 9- 2-	15.4692	7.0917	0.2235	13.8997	12.1522	0.0044	10.1337
1691	Ax Jy 4x 4y	15.4689	12.7653	1.2899	9.7412	5.4835	0.0044	10.1381
1692	4x 3x 2x 2-	15.4606	6.0638	0.759	17.7927	10.3013	0.0044	10.1425
1693	4- 3x 3- 2x	15.4604	6.1082	0.8074	17.7994	10.2525	0.0088	10.1514
1694	Ax Jx J- 4x	15.4557	12.5063	1.01	7.5572	7.0403	0.0044	10.1558
1695	Ax Kx 9- 3-	15.4538	10.0915	1.8069	10.5355	9.4853	0.0088	10.1647
1696	A- 7x 4- 3x	15.4516	5.9123	1.9271	16.2094	13.6154	0.0088	10.1736
1697	4x 3- 3- 2x	15.4502	6.1115	0.816	17.7513	10.349	0.0044	10.178
1698	Ax A- 9- 5x	15.4492	15.2163	0.5365	7.862	4.7867	0.0088	10.1868
1699	Ax K- J- 4x	15.4482	11.8611	2.9017	7.4931	7.048	0.0088	10.1957
1700	Ax J- Tx 4-	15.4482	12.0586	3.6565	7.5238	6.9975	0.0088	10.2046
1701	Ax 8- 8- 2x	15.4463	10.8992	0.2216	11.6261	10.3449	0.0044	10.209
1702	Ax 9x 8x 2-	15.4442	8.7839	1.9477	12.7939	11.3337	0.0044	10.2135
1703	Ax 9- 3x 3-	15.4399	9.811	0.4028	13.7243	7.5526	0.0088	10.2223
1704	Ax 7- 7- 2x	15.4398	10.3973	0.2768	12.1085	10.5103	0.0044	10.2268
1705	A- K- 5- 3-	15.4386	6.1906	2.6515	14.4995	12.2414	0.0088	10.2356
1706	Ax Jx T- 4-	15.4382	12.0949	3.6157	7.4714	7.0179	0.0088	10.2445
1707	Ax Q- T- 4x	15.438	11.8374	3.2607	7.4988	7.0118	0.0088	10.2533
1708	A- Qx 8- 2x	15.4374	7.8606	1.8366	12.8135	11.339	0.0088	10.2622
1709	A- J- 6x 2x	15.4315	5.6679	1.6881	15.1972	12.9055	0.0088	10.271
1710	Ax 7x 6y 3y	15.4291	10.8279	2.1165	11.2809	9.8868	0.0044	10.2755
1711	Ax 9x 7x 2-	15.4249	8.3761	1.6396	13.3759	11.5307	0.0044	10.2799
1712	Ax J- 5x 4x	15.4221	9.4485	2.7802	11.3035	9.7217	0.0044	10.2843
1713	Ax 9x 8- 2x	15.4203	8.7337	1.9688	12.8748	11.2278	0.0044	10.2888
1714	Ax Ay 8x 8y	15.42	22.6703	0.02	0.0922	0.0383	0.0022	10.291
1715	4x 3x 3- 2-	15.4199	6.1454	0.8144	17.6998	10.2349	0.0088	10.2999
1716	Ax Ay Kx Jy	15.4185	21.3083	1.6086	0.0	0.0	0.0044	10.3043
1717	Kx 4x 3x 2-	15.4157	6.9199	1.4798	14.6202	13.0188	0.0044	10.3087
1718	Ax T- T- 4x	15.4152	12.7715	1.0121	7.4548	6.9411	0.0044	10.3132
1719	Ax Qx J- 4-	15.4068	11.9785	3.3137	7.4887	7.038	0.0088	10.322
1720	Ax T- 6x 3x	15.4057	8.8006	2.2479	11.9731	10.3012	0.0044	10.3265
1721	Ax 8y 5y 4x	15.4027	11.3927	2.3652	10.6929	9.2813	0.0044	10.3309
1722	4- 3x 2x 2-	15.4025	5.9929	0.7911	17.8366	10.2534	0.0088	10.3398
1723	4x 3x 2- 2-	15.3994	6.075	0.7743	17.7408	10.2538	0.0044	10.3442
1724	Ax 6x 6- 3-	15.399	10.9119	0.6943	11.7693	9.2024	0.0088	10.3531
1725	Ax Tx T- 4-	15.3986	12.8422	1.0132	7.5124	7.0116	0.0088	10.362
1726	Kx 4x 3- 2x	15.3974	6.9124	1.4572	14.6904	12.8204	0.0044	10.3664
1727	Ax Qx 5- 4x	15.393	9.5955	2.8197	11.2289	9.7892	0.0044	10.3708
1728	Ax Kx 8x 2x	15.3927	7.9269	1.6386	12.7631	11.1667	0.0014	10.3723
1729	A- Q- Tx 3x	15.3925	8.674	3.1768	10.5321	9.5184	0.0088	10.3812
1730	A- Kx 8x 2x	15.3918	8.0234	1.674	12.8149	11.2796	0.0044	10.3856
